Time Step,p-in,t-out,t-cs-avg,t-cs-max,t-max,t-pb-max,htc-cs-avg,t-endcap-max,t-inner-tube-max,flow-time,courant-max
1863,10191994.90348324,931.9966647060916,1252.004162189686,1346.107788085938,2019.2470703125,1411.24072265625,-21059.27786405187,1407.57861328125,1024.373046875,1.026000000000002,55949.21114457253
1864,10191994.90348324,931.81741451912,1252.003684379219,1346.107421875,2019.234130859375,1411.232788085938,-21059.63598765894,1407.575073242188,1023.064086914062,1.026600000000002,55949.23593656331
1865,10191994.90348324,931.8202961556094,1252.003160246947,1346.107055664062,2019.221313476562,1411.224975585938,-21059.69613425678,1407.571411132812,1023.351318359375,1.027200000000001,55949.21114457253
1866,10191994.90348324,931.643083323974,1252.002594002805,1346.106567382812,2019.20849609375,1411.217163085938,-21059.77417358907,1407.56787109375,1024.067138671875,1.027800000000002,55949.21610296892
1867,10191994.90348324,931.8942288269828,1252.001995643283,1346.10595703125,2019.195678710938,1411.209350585938,-21059.94803305486,1407.564453125,1025.01513671875,1.028400000000002,55949.1813942126
1868,10191994.90348324,931.752772167124,1252.001352827683,1346.10546875,2019.182861328125,1411.20166015625,-21060.17757943266,1407.560913085938,1025.977661132812,1.029000000000001,55949.2408949641
1869,10191994.90348324,932.0482842641632,1252.000666679124,1346.104736328125,2019.170043945312,1411.193969726562,-21060.00990551422,1407.557495117188,1026.133544921875,1.029600000000002,55949.27064538731
1870,10191994.90348324,931.4740844102118,1251.999945601764,1346.10400390625,2019.1572265625,1411.186157226562,-21060.00986624914,1407.554077148438,1026.374267578125,1.030200000000002,55949.28552061079
1871,10191590.39300631,930.48045390366,1251.998955956427,1346.110961914062,2019.155639648438,1411.185302734375,-21062.7415263762,1407.553833007812,1026.375732421875,1.030275000000002,7150.164032975099
1872,10192625.61527676,930.4813214920982,1251.998502984322,1346.012084960938,2019.154052734375,1411.184326171875,-21064.97929208578,1407.5537109375,1026.347290039062,1.030350000000002,7050.258047264151
1873,10192811.52659479,930.4738908951002,1251.998806391449,1345.844482421875,2019.152465820312,1411.183349609375,-21060.76940395451,1407.553466796875,1026.211791992188,1.030425000000001,6978.804500727391
1874,10192838.43640982,930.4626483283968,1251.998996413354,1345.460571289062,2019.151611328125,1411.182983398438,-21055.93122594838,1407.553344726562,1025.927856445312,1.030462500000001,3452.305612982302
1875,10192573.72529708,930.4491859036796,1251.999206718903,1344.731201171875,2019.15087890625,1411.182495117188,-21051.28310978183,1407.55322265625,1025.49072265625,1.030500000000002,3464.073610755488
1876,10192573.72529708,930.2958342111424,1251.90653060312,1340.852294921875,2019.138061523438,1411.173461914062,-21216.42190248414,1407.549560546875,1014.510131835938,1.031100000000001,55419.26692605743
1877,10192573.72529708,930.6319970665746,1251.859986498904,1341.069213867188,2019.125244140625,1411.162231445312,-21226.40647709959,1407.546142578125,1008.143493652344,1.031700000000002,55420.20039230088
1878,10192573.72529708,930.8858110152222,1251.827445009269,1341.241577148438,2019.112548828125,1411.148071289062,-21225.22630488474,1407.542724609375,1003.349426269531,1.032300000000002,55419.85648002635
1879,10192573.72529708,931.0214961830472,1251.800828358728,1341.393432617188,2019.099731445312,1411.13134765625,-21225.05480244358,1407.539184570312,999.5641479492188,1.032900000000001,55419.50765907951
1880,10192573.72529708,931.1686693908698,1251.777804353767,1341.487548828125,2019.087036132812,1411.112670898438,-21225.19031190874,1407.535766601562,996.3223876953124,1.033500000000001,55419.16375540246
1881,10192573.72529708,931.5236072389556,1251.757285732069,1341.543212890625,2019.074340820312,1411.092529296875,-21225.32011722577,1407.532104492188,993.4512329101562,1.034100000000002,55418.71177420366
1882,10192573.72529708,932.3278522402688,1251.73864496642,1341.572875976562,2019.0615234375,1411.071411132812,-21225.70700308814,1407.5283203125,991.8501586914062,1.034700000000002,55418.22541136617
1883,10192573.72529708,932.3982659935486,1251.721483188503,1341.584838867188,2019.048828125,1411.0498046875,-21226.23368574984,1407.524291992188,993.4067993164062,1.035300000000001,55418.04855426907
1884,10192573.72529708,932.3174810103616,1251.705507375616,1341.584228515625,2019.0361328125,1411.027954101562,-21226.20259915155,1407.519897460938,996.3114624023438,1.035900000000002,55417.62115427801
1885,10192573.72529708,932.4541111638084,1251.690523437677,1341.57763671875,2019.023559570312,1411.00634765625,-21226.13563537199,1407.515258789062,998.099365234375,1.036500000000002,55417.31657439939
1886,10192573.72529708,932.0735926366884,1251.676392166227,1341.571533203125,2019.010864257812,1410.984741210938,-21226.26254843202,1407.510131835938,999.512451171875,1.037100000000001,55417.22323607454
1887,10192573.72529708,932.1688971545136,1251.662969948413,1341.559326171875,2018.998168945312,1410.963256835938,-21225.7367284603,1407.504638671875,1000.494262695312,1.037700000000002,55416.89901065228
1888,10192573.72529708,932.120439420479,1251.650196675377,1341.54248046875,2018.985595703125,1410.94189453125,-21226.30248723336,1407.498657226562,1001.349792480469,1.038300000000002,55416.75654916646
1889,10192573.72529708,931.9254547887124,1251.637974651467,1341.522094726562,2018.972900390625,1410.920654296875,-21226.02004576746,1407.4921875,1001.694274902344,1.038900000000001,55416.49127800671
1890,10192573.72529708,931.9775442178246,1251.626240930024,1341.4990234375,2018.960327148438,1410.899780273438,-21225.74126471191,1407.485229492188,1002.07666015625,1.039500000000001,55416.50601522675
1891,10192573.72529708,932.057902924896,1251.614970688325,1341.473876953125,2018.94775390625,1410.887451171875,-21226.18937152691,1407.477783203125,1002.752746582031,1.040100000000002,55416.21127231546
1892,10192573.72529708,931.7891459022204,1251.6040888352,1341.447265625,2018.935180664062,1410.88134765625,-21225.84981405642,1407.469970703125,1002.3837890625,1.040700000000002,55416.24565882691
1893,10192573.72529708,931.7112247944648,1251.593580692456,1341.4443359375,2018.922607421875,1410.875244140625,-21226.23304050728,1407.461669921875,1002.2705078125,1.041300000000001,55416.04916505068
1894,10192573.72529708,931.9919911148056,1251.583400013296,1341.45556640625,2018.910034179688,1410.869018554688,-21226.67991609608,1407.452880859375,1002.241027832031,1.041900000000002,55415.85267266791
1895,10192573.72529708,931.6343224009682,1251.573519940605,1341.4638671875,2018.8974609375,1410.862915039062,-21226.48169676158,1407.443603515625,1002.167663574219,1.042500000000002,55415.79863750694
1896,10192573.72529708,932.0644202661664,1251.563914839189,1341.469970703125,2018.884887695312,1410.856689453125,-21226.60704516763,1407.43408203125,1001.667541503906,1.043100000000001,55415.76425155027
1897,10192573.72529708,931.7784584851612,1251.554551116271,1341.473876953125,2018.872314453125,1410.850341796875,-21225.64274967827,1407.424072265625,1002.033142089844,1.043700000000002,55415.62670815035
1898,10192573.72529708,931.5898007628556,1251.545448701674,1341.476318359375,2018.85986328125,1410.843994140625,-21226.64420729526,1407.413818359375,1001.672180175781,1.044300000000002,55415.60214690078
1899,10192573.72529708,931.4288982366578,1251.536555467569,1341.477416992188,2018.847290039062,1410.837646484375,-21226.45857876438,1407.403198242188,1001.080810546875,1.044900000000001,55415.39092105325
1900,10192573.72529708,932.0658337094056,1251.527858815579,1341.477294921875,2018.834716796875,1410.831176757812,-21226.25139273279,1407.392211914062,1001.10888671875,1.045500000000001,55415.46460430557
1901,10192573.72529708,931.726829171755,1251.519351493222,1341.47607421875,2018.822265625,1410.824584960938,-21226.33596198159,1407.380981445312,1001.178283691406,1.046100000000002,55415.26320388012
1902,10192573.72529708,931.995034156164,1251.511031765283,1341.474243164062,2018.809814453125,1410.817993164062,-21226.79185133488,1407.369506835938,1000.731201171875,1.046700000000002,55415.3172379969
1903,10192573.72529708,931.6861313226576,1251.502885677446,1341.471557617188,2018.797241210938,1410.811157226562,-21227.30194595404,1407.357788085938,1000.100769042969,1.047300000000001,55415.11583864263
1904,10192573.72529708,932.0919682691544,1251.49486767027,1341.46826171875,2018.784790039062,1410.804443359375,-21226.5240838809,1407.345825195312,1000.221496582031,1.047900000000002,55415.2582916929
1905,10192573.72529708,931.6103311262746,1251.487014364435,1341.464477539062,2018.772338867188,1410.797485351562,-21226.71324430437,1407.333618164062,999.500732421875,1.048500000000002,55415.06671707097
1906,10192573.72529708,931.4116984948042,1251.47928343598,1341.460205078125,2018.759887695312,1410.79052734375,-21226.26699962547,1407.321411132812,999.6793823242188,1.049100000000001,55415.06671707097
1907,10192573.72529708,931.8306176127834,1251.471691003841,1341.45751953125,2018.747436523438,1410.783569335938,-21226.67505967557,1407.308837890625,999.9557495117188,1.049700000000002,55415.02741987634
1908,10192573.72529708,931.81542132308,1251.464216469147,1341.454467773438,2018.734985351562,1410.776489257812,-21226.74330669973,1407.296264648438,999.0413208007812,1.050300000000002,55414.89479225595
1909,10192573.72529708,931.9424818861336,1251.456856220265,1341.450927734375,2018.722534179688,1410.769409179688,-21226.3034747775,1407.283447265625,998.6488647460938,1.050900000000001,55414.90952862688
1910,10192573.72529708,931.6509872807184,1251.449617816862,1341.447143554688,2018.710205078125,1410.762451171875,-21226.83272872478,1407.270629882812,998.666748046875,1.051500000000001,55414.93900139221
1911,10192573.72529708,931.8252502659208,1251.442477764444,1341.443115234375,2018.69775390625,1410.75537109375,-21226.95319538031,1407.257568359375,998.2689819335938,1.052100000000002,55414.75234107453
1912,10192573.72529708,931.9694856855006,1251.435410565137,1341.438598632812,2018.685302734375,1410.748168945312,-21225.91547818169,1407.244506835938,998.4262084960938,1.052700000000002,55414.84075896299
1913,10192573.72529708,931.8343616138866,1251.428468172792,1341.433959960938,2018.672973632812,1410.740966796875,-21226.72385590836,1407.231323242188,998.094970703125,1.053300000000001,55414.82602262866
1914,10192573.72529708,932.1657493512988,1251.421605579531,1341.429077148438,2018.660522460938,1410.733764648438,-21226.94530970962,1407.218017578125,998.1639404296876,1.053900000000002,55414.64918722792
1915,10192573.72529708,931.842304632363,1251.414831504579,1341.423950195312,2018.648193359375,1410.726440429688,-21227.02986150308,1407.204711914062,997.916748046875,1.054500000000002,55414.77198946981
1916,10192573.72529708,931.5270556830528,1251.408128339477,1341.418579101562,2018.635864257812,1410.718994140625,-21226.7413026283,1407.19140625,997.246826171875,1.055100000000001,55414.64427514957
1917,10192573.72529708,931.8492565984432,1251.40150591869,1341.413208007812,2018.62353515625,1410.711547851562,-21226.61443211243,1407.177978515625,996.9166259765624,1.055700000000001,55414.59515441392
1918,10192573.72529708,931.8737422396248,1251.394948333651,1341.407592773438,2018.611206054688,1410.7041015625,-21226.43382911324,1407.164428710938,996.4432983398438,1.056300000000002,55414.72778060003
1919,10192573.72529708,932.1074968098924,1251.388472526838,1341.40185546875,2018.598876953125,1410.696533203125,-21226.90909994405,1407.151000976562,996.0992431640624,1.056900000000002,55414.57059407875
1920,10192573.72529708,931.6952624316252,1251.382069922482,1341.396118164062,2018.586669921875,1410.68896484375,-21226.99895115969,1407.137451171875,995.7946166992188,1.057500000000001,55414.51164936318
1921,10192573.72529708,932.1001264348658,1251.375719042465,1341.39013671875,2018.574340820312,1410.681396484375,-21226.68806667706,1407.123901367188,995.5140380859376,1.058100000000002,55414.63445099547
1922,10192573.72529708,931.8815620157978,1251.369429305829,1341.384155273438,2018.56201171875,1410.673706054688,-21226.40146747062,1407.110229492188,995.3003540039062,1.058700000000002,55414.49691320388
1923,10192573.72529708,931.5690174140044,1251.363215785758,1341.378051757812,2018.5498046875,1410.666015625,-21227.17945245013,1407.0966796875,994.8800048828124,1.059300000000001,55414.42323252495
1924,10192573.72529708,932.2590403591184,1251.357035634172,1341.371826171875,2018.537475585938,1410.658203125,-21226.31150727607,1407.083129882812,994.0027465820312,1.059900000000002,55414.58533027725
1925,10192573.72529708,931.4916401745852,1251.350924104998,1341.365600585938,2018.525268554688,1410.650390625,-21226.32128189502,1407.069458007812,993.4639892578124,1.060500000000002,55414.39376030823
1926,10191327.66344851,930.630697935707,1251.350070341608,1341.35986328125,2018.523681640625,1410.6494140625,-21227.12191436868,1407.068725585938,993.4447021484376,1.060575000000002,6946.832599060729
1927,10191967.59159329,930.6312170615312,1251.352872465556,1341.298950195312,2018.522216796875,1410.648559570312,-21214.61476822423,1407.06787109375,993.3637084960938,1.060650000000002,6933.770865220189
1928,10191061.89812967,930.6271556090736,1251.362056370692,1341.2626953125,2018.520629882812,1410.647583007812,-21175.72551344896,1407.067016601562,993.2507934570312,1.060725000000001,6824.270377746536
1929,10189922.33349815,930.621769353456,1251.371980787916,1341.25146484375,2018.519897460938,1410.647094726562,-21127.86028362338,1407.06640625,993.1449584960938,1.060762500000001,3358.044092926764
1930,10189063.18273364,930.6161550113272,1251.38238092175,1341.295776367188,2018.519165039062,1410.646606445312,-21086.99493263409,1407.065795898438,993.0137939453124,1.060800000000002,3376.702374060559
1931,10189063.18273364,930.5042695878284,1251.395109840206,1341.327270507812,2018.506958007812,1410.637084960938,-21134.6335529201,1407.051513671875,988.6962280273438,1.061400000000001,54011.08843839056
1932,10189063.18273364,930.9353708120852,1251.404968833851,1341.622314453125,2018.49462890625,1410.624389648438,-21140.06549139503,1407.037475585938,984.8314819335938,1.062000000000002,54010.64330156437
1933,10189063.18273364,931.1976371353804,1251.412271755886,1342.469604492188,2018.482421875,1410.608276367188,-21140.77075174957,1407.023559570312,981.2745361328124,1.062600000000002,54009.26007373706
1934,10189063.18273364,931.2781590890202,1251.41753434303,1343.221923828125,2018.47021484375,1410.589477539062,-21141.35161958149,1407.009887695312,978.3490600585938,1.063200000000001,54007.80512853694
1935,10189063.18273364,931.2883675052154,1251.421428164395,1343.785766601562,2018.4580078125,1410.56884765625,-21141.71715593318,1406.99609375,975.8867797851562,1.063800000000001,54006.46990241818
